DATE,AAPL US Equity,GOOG US Equity,MSFT US Equity,IBM US Equity,GE US Equity,UKX Index,SPX Index,SPTSX Index,DJI Index,DAX Index
2009-11-12,29.0357,#N/A N/A,29.12,127.19,15.2166,5266.75,1098.51,11439.75,10291.26,5668.35
2009-11-13,28.8557,#N/A N/A,29.36,126.26,15.1397,5276.5,1087.24,11360.76,10197.47,5663.96
2009-11-16,29.2071,#N/A N/A,29.63,127.03,15.0532,5296.38,1093.48,11407.68,10270.47,5686.83
2009-11-17,29.5186,#N/A N/A,29.54,128.21,15.38,5382.67,1109.3,11512.26,10406.96,5804.82
2009-11-18,29.5714,#N/A N/A,30,128.63,15.3992,5345.93,1110.32,11630,10437.42,5778.43
2009-11-19,29.4229,#N/A N/A,30.11,128.15,15.4665,5342.13,1109.8,11652.69,10426.31,5787.61
2009-11-20,28.6443,#N/A N/A,29.78,127.54,15.1493,5267.7,1094.9,11600.3,10332.44,5702.18
2009-11-23,28.56,#N/A N/A,29.62,126.96,14.9859,5251.41,1091.38,11579.33,10318.16,5663.15
2009-11-24,29.4114,#N/A N/A,29.94,128.2,15.3992,5355.5,1106.24,11624.02,10450.95,5801.48
2009-11-25,29.2057,#N/A N/A,29.91,127.93,15.4954,5323.96,1105.65,11539.63,10433.71,5769.31
2009-11-26,29.2057,#N/A N/A,29.91,127.93,15.4954,5364.81,1105.65,11636.9,10433.71,5803.02
2009-11-27,29.17,#N/A N/A,29.79,127.28,15.553,5194.13,1110.63,11436.8,10464.4,5614.17
2009-11-30,28.6557,#N/A N/A,29.22,125.7,15.3223,5245.73,1091.49,11464.41,10309.92,5685.61
2009-12-01,28.5586,#N/A N/A,29.41,126.35,15.3992,5190.68,1095.63,11447.2,10344.84,5625.95
2009-12-02,28.1386,#N/A N/A,30.01,127.94,15.5434,5312.17,1108.86,11707.32,10471.58,5776.61
2009-12-03,28.0329,#N/A N/A,29.78,127.21,15.4473,5327.39,1109.23,11779.73,10452.68,5781.68
2009-12-04,28.0686,#N/A N/A,29.83,127.55,15.38,5313,1099.92,11636.55,10366.15,5770.35
2009-12-07,27.6171,#N/A N/A,29.98,127.25,15.5723,5322.36,1105.98,11510.8,10388.9,5817.65
2009-12-08,26.9929,#N/A N/A,29.79,127.04,15.4569,5310.66,1103.25,11489.63,10390.11,5784.75
2009-12-09,27.1243,#N/A N/A,29.57,126.8,15.1109,5223.13,1091.94,11368.93,10285.97,5688.58
2009-12-10,28.2571,#N/A N/A,29.71,128.39,15.0532,5203.89,1095.95,11379.22,10337.05,5647.84
2009-12-11,28.0614,#N/A N/A,29.87,129.34,15.0051,5244.37,1102.35,11464.57,10405.83,5709.02
2009-12-14,27.81,#N/A N/A,29.85,129.68,15.3031,5261.57,1106.41,11423.93,10471.5,5756.29
2009-12-15,28.14,#N/A N/A,30.11,129.93,15.332,5315.34,1114.11,11545.69,10501.05,5802.26
2009-12-16,27.7386,#N/A N/A,30.02,128.49,15.1397,5285.77,1107.93,11541.02,10452,5811.34
2009-12-17,27.8614,#N/A N/A,30.1,128.71,15.082,5320.26,1109.18,11637.04,10441.12,5903.43
2009-12-18,27.4086,#N/A N/A,29.6,127.4,15.1782,5217.61,1096.08,11473.06,10308.26,5844.44
2009-12-21,27.9186,#N/A N/A,30.36,127.91,14.9859,5196.81,1102.47,11463.4,10328.89,5831.21
2009-12-22,28.3186,#N/A N/A,30.52,128.65,14.9667,5293.99,1114.05,11554.72,10414.14,5930.53
2009-12-23,28.6229,#N/A N/A,30.82,129.93,14.8802,5328.66,1118.02,11627.98,10464.93,5945.69
2009-12-24,28.8714,#N/A N/A,30.92,130,14.8129,5372.38,1120.59,11658.7,10466.44,5945.69
2009-12-25,28.8714,#N/A N/A,30.92,130,14.8129,5372.38,1120.59,11658.7,10466.44,5945.69
2009-12-28,29.8629,#N/A N/A,31,130.57,14.8417,5372.38,1126.48,11658.7,10520.1,5957.44
2009-12-29,30.23,#N/A N/A,31.17,132.31,14.7456,5402.41,1127.78,11754.61,10547.08,6002.92
2009-12-30,29.8714,#N/A N/A,31.39,131.85,14.8417,5437.61,1126.2,11701.81,10545.41,6011.55
2009-12-31,30.2343,#N/A N/A,30.96,132.57,14.7552,5397.86,1126.42,11717.46,10548.51,6011.55
2010-01-01,30.2343,#N/A N/A,30.96,132.57,14.7552,5397.86,1126.42,11717.46,10548.51,6011.55
2010-01-04,30.1046,#N/A N/A,30.48,130.9,14.5437,5412.88,1115.1,11746.11,10428.05,5957.43
2010-01-05,30.5729,#N/A N/A,30.95,132.45,14.8513,5500.34,1132.98,11866.9,10583.96,6048.3
2010-01-06,30.6257,#N/A N/A,30.96,130.85,14.9282,5522.5,1136.52,11888.08,10572.02,6031.86
2010-01-07,30.1386,#N/A N/A,30.77,130,14.8513,5530.04,1137.14,11944.54,10573.68,6034.33
2010-01-08,30.0829,#N/A N/A,30.452,129.55,15.6203,5526.72,1141.69,11887.51,10606.86,6019.36
2010-01-11,30.2829,#N/A N/A,30.66,130.85,15.9568,5534.24,1144.98,11953.83,10618.19,6037.61
2010-01-12,30.0157,#N/A N/A,30.27,129.48,16.1106,5538.07,1146.98,11947.13,10663.99,6040.5
2010-01-13,29.6743,#N/A N/A,30.07,130.51,16.1202,5498.71,1136.22,11820.18,10627.26,5943
2010-01-14,30.0929,#N/A N/A,30.35,130.23,16.1779,5473.48,1145.68,11853.56,10680.77,5963.14
2010-01-15,29.9186,#N/A N/A,30.96,132.31,16.0529,5498.2,1148.46,11804.38,10710.55,5988.88
2010-01-18,29.9186,#N/A N/A,30.96,132.31,16.0529,5455.37,1148.46,11685.37,10710.55,5875.97
2010-01-19,29.4186,#N/A N/A,30.86,131.78,15.803,5494.39,1136.03,11750.54,10609.65,5918.55
2010-01-20,30.72,#N/A N/A,31.1,134.14,15.8991,5513.14,1150.23,11763.42,10725.43,5976.48
2010-01-21,30.2464,#N/A N/A,30.585,130.25,15.8606,5420.8,1138.04,11679.32,10603.15,5851.53
2010-01-22,29.7246,#N/A N/A,30.01,129,15.3992,5335.1,1116.48,11469.1,10389.88,5746.97
2010-01-25,28.25,#N/A N/A,28.96,125.5,15.4858,5302.99,1091.76,11343.43,10172.98,5695.32
2010-01-26,29.0107,#N/A N/A,29.32,126.12,15.7357,5260.31,1096.79,11354.51,10196.86,5631.37
2010-01-27,29.42,#N/A N/A,29.5,125.75,15.7165,5276.85,1092.17,11361.19,10194.29,5668.93
2010-01-28,29.6977,#N/A N/A,29.67,126.33,15.6684,5217.47,1097.5,11344.11,10236.16,5643.2
2010-01-29,28.47,#N/A N/A,29.16,123.75,15.5338,5145.74,1084.53,11274.2,10120.46,5540.33
2010-02-01,27.4376,#N/A N/A,28.18,122.39,15.4569,5188.52,1073.87,11094.31,10067.33,5608.79
2010-02-02,27.8186,#N/A N/A,28.41,124.67,15.6203,5247.41,1089.19,11317.55,10185.53,5654.48
2010-02-03,27.98,#N/A N/A,28.46,125.53,16.1971,5283.31,1103.32,11408.34,10296.85,5709.66
2010-02-04,28.4614,#N/A N/A,28.63,125.66,16.0337,5253.15,1097.28,11390.46,10270.55,5672.09
2010-02-05,27.4357,#N/A N/A,27.84,123,15.4185,5139.31,1063.11,11128.76,10002.18,5533.24
2010-02-08,27.9229,#N/A N/A,28.02,123.52,15.1782,5060.92,1066.19,11223.12,10012.23,5434.34
2010-02-09,27.7314,#N/A N/A,27.72,121.88,14.9955,5092.33,1056.74,11115.3,9908.39,5484.85
2010-02-10,28.0271,#N/A N/A,28.01,123.21,14.9955,5111.84,1070.52,11274.24,10058.64,5498.26
2010-02-11,27.8737,#N/A N/A,27.99,122.81,15.082,5131.99,1068.13,11286.33,10038.38,5536.37
2010-02-12,28.3814,#N/A N/A,28.12,123.73,15.1589,5161.48,1078.47,11435.49,10144.19,5503.93
2010-02-15,28.3814,#N/A N/A,28.12,123.73,15.1589,5142.45,1078.47,11435.49,10144.19,5500.39
2010-02-16,28.6257,#N/A N/A,27.93,124,14.9475,5167.47,1075.51,11469.81,10099.14,5511.1
2010-02-17,29.0571,#N/A N/A,28.35,125.23,15.4185,5244.06,1094.87,11586.37,10268.81,5592.12
2010-02-18,28.9357,#N/A N/A,28.59,126.33,15.5242,5276.64,1099.51,11635.49,10309.24,5648.34
2010-02-19,28.9897,#N/A N/A,28.969,127.81,15.6107,5325.09,1106.75,11694.84,10392.9,5680.41
2010-02-22,28.81,#N/A N/A,28.77,127.19,15.5434,5358.17,1109.17,11709.29,10402.35,5722.05
2010-02-23,28.6309,#N/A N/A,28.73,126.85,15.6203,5352.07,1108.02,11634.75,10383.38,5688.44
2010-02-24,28.1513,#N/A N/A,28.33,126.46,15.332,5315.09,1094.6,11526.71,10282.41,5604.07
2010-02-25,28.6651,#N/A N/A,28.63,127.59,15.4954,5342.92,1105.24,11521.83,10374.16,5615.51
2010-02-26,28.8571,#N/A N/A,28.6,127.07,15.3031,5278.22,1102.94,11631.44,10321.03,5532.33
2010-03-01,29.2314,#N/A N/A,28.67,127.16,15.4377,5354.52,1104.49,11629.63,10325.26,5598.46
2010-03-02,29.8557,#N/A N/A,29.02,128.57,15.2839,5405.94,1115.71,11728.06,10403.79,5713.51
2010-03-03,29.8357,#N/A N/A,28.46,127.42,15.2839,5484.06,1118.31,11828.31,10405.98,5776.56
2010-03-04,29.9043,#N/A N/A,28.46,126.88,15.4089,5533.21,1118.79,11852.85,10396.76,5817.88
2010-03-05,30.1014,#N/A N/A,28.63,126.72,15.4858,5527.16,1122.97,11824.97,10444.14,5795.32
2010-03-08,31.2786,#N/A N/A,28.5875,127.25,15.7165,5599.76,1138.7,11975.14,10566.2,5877.36
2010-03-09,31.2971,#N/A N/A,28.63,126.41,15.6396,5606.72,1138.51,11963.84,10552.52,5875.91
2010-03-10,31.86,#N/A N/A,28.8,125.55,15.851,5602.3,1140.45,11918.71,10564.38,5885.89
2010-03-11,32.12,#N/A N/A,28.97,125.62,15.8703,5640.57,1145.61,11961.06,10567.33,5936.72
2010-03-12,32.2143,#N/A N/A,29.18,127.6,15.8414,5617.26,1150.24,11979.7,10611.84,5928.63
2010-03-15,32.3714,#N/A N/A,29.27,127.94,16.3797,5625.65,1149.99,12013.82,10624.69,5945.11
2010-03-16,31.9771,#N/A N/A,29.29,127.83,16.62,5593.85,1150.51,12008.8,10642.15,5903.56
2010-03-17,32.0643,#N/A N/A,29.37,128.67,17.3698,5620.43,1159.46,12089.4,10685.98,5970.99
2010-03-18,32.0171,#N/A N/A,29.63,127.76,17.341,5644.63,1166.21,12100.66,10733.67,6024.28
2010-03-19,32.0929,#N/A N/A,29.61,128.38,17.4852,5642.62,1165.83,12040.01,10779.17,6012.31
2010-03-22,31.75,#N/A N/A,29.59,127.71,17.3698,5650.12,1159.9,11947.98,10741.98,5982.43
2010-03-23,32.1071,#N/A N/A,29.6,127.98,17.3698,5644.54,1165.81,11967.17,10785.89,5987.5
2010-03-24,32.6229,#N/A N/A,29.88,129.37,17.6197,5673.63,1174.17,12044.54,10888.83,6017.27
2010-03-25,32.7671,#N/A N/A,29.65,128.53,17.7351,5677.88,1167.72,11962.97,10836.15,6039
2010-03-26,32.3786,#N/A N/A,30.01,129.24,17.5909,5727.65,1165.73,11958.11,10841.21,6132.95
2010-03-29,32.9857,#N/A N/A,29.66,129.26,17.6294,5703.02,1166.59,11957.37,10850.36,6120.05
2010-03-30,33.1986,#N/A N/A,29.59,128.59,17.687,5710.66,1173.22,12029.72,10895.86,6156.85
2010-03-31,33.6921,#N/A N/A,29.77,128.77,17.5909,5672.32,1173.27,12044.21,10907.42,6142.45
2010-04-01,33.5714,#N/A N/A,29.2875,128.25,17.4948,5679.64,1169.43,12037.73,10856.63,6153.55
2010-04-02,33.5714,#N/A N/A,29.2875,128.25,17.4948,5679.64,1169.43,12037.73,10856.63,6153.55
2010-04-05,33.71,#N/A N/A,29.16,128.25,17.6197,5679.64,1178.1,12151.06,10927.07,6153.55
2010-04-06,34.07,#N/A N/A,29.27,129.35,17.812,5744.89,1187.44,12186.35,10973.55,6235.56
2010-04-07,34.22,#N/A N/A,29.32,128.93,17.8793,5780.35,1189.44,12156.71,10969.99,6252.21
2010-04-08,34.3714,#N/A N/A,29.35,128.48,17.7832,5762.06,1182.45,12110.9,10897.52,6222.41
2010-04-09,34.2786,#N/A N/A,29.92,127.61,17.8408,5712.7,1186.44,12113.53,10927.07,6171.83
2010-04-12,34.5414,#N/A N/A,30.34,128.76,17.8024,5770.98,1194.37,12176.84,10997.35,6249.7
2010-04-13,34.6129,#N/A N/A,30.32,128.36,17.985,5777.65,1196.48,12148.66,11005.97,6250.69
2010-04-14,34.6329,#N/A N/A,30.45,129.03,18.2157,5761.66,1197.3,12101.52,11019.42,6230.83
2010-04-15,35.0986,#N/A N/A,30.82,131.25,18.6002,5796.25,1210.65,12204.41,11123.11,6278.4
2010-04-16,35.56,#N/A N/A,30.87,130.89,18.7444,5825.01,1211.67,12211.52,11144.57,6291.45
2010-04-19,35.3429,#N/A N/A,30.67,130.63,18.2349,5743.96,1192.13,12070.66,11018.66,6180.9
2010-04-20,35.2957,#N/A N/A,31.039,132.23,18.2061,5727.91,1197.52,12102.97,11092.05,6162.44
2010-04-21,34.9414,#N/A N/A,31.36,129.69,18.2638,5783.69,1207.17,12113.53,11117.06,6264.23
2010-04-22,37.0314,#N/A N/A,31.332,128.99,18.2926,5723.43,1205.94,12134.56,11124.92,6230.38
2010-04-23,38.0671,#N/A N/A,31.39,129.13,18.2157,5665.33,1208.67,12160.87,11134.29,6168.72
2010-04-26,38.69,#N/A N/A,30.96,129.99,18.3311,5723.65,1217.28,12239.64,11204.28,6259.53
2010-04-27,38.5,#N/A N/A,31.11,130.73,18.5522,5753.85,1212.05,12280.97,11205.03,6332.1
2010-04-28,37.4343,#N/A N/A,30.845,128.82,17.9754,5603.52,1183.71,12146.74,10991.99,6159.51
2010-04-29,37.3714,#N/A N/A,30.91,130.1,18.2157,5586.61,1191.36,12076.89,11045.27,6084.34
2010-04-30,38.3771,#N/A N/A,31.003,130.46,18.7348,5617.84,1206.78,12200.32,11167.32,6144.91
2010-05-03,37.2986,#N/A N/A,30.535,129,18.1292,5617.84,1186.69,12210.7,11008.61,6135.7
2010-05-04,38.05,#N/A N/A,30.86,129.6,18.5137,5553.29,1202.26,12196.51,11151.83,6166.92
2010-05-05,36.9543,#N/A N/A,30.13,128.12,17.8601,5411.11,1173.6,12030.86,10926.77,6006.86
2010-05-06,36.5693,#N/A N/A,29.85,127.46,17.3987,5341.93,1165.9,11875.13,10868.12,5958.45
2010-05-07,35.1786,#N/A N/A,28.98,123.92,16.6393,5260.99,1128.15,11842.43,10520.32,5908.26
2010-05-10,33.6943,#N/A N/A,28.21,122.1,16.2259,5123.02,1110.88,11692.43,10380.43,5715.09
2010-05-11,36.2843,#N/A N/A,28.94,126.27,17.341,5387.42,1159.73,11947.9,10785.14,6017.91
2010-05-12,36.6457,#N/A N/A,28.88,126.89,17.3025,5334.21,1155.79,12000.61,10748.26,6037.71
2010-05-13,37.4414,#N/A N/A,29.44,132.68,17.7255,5383.45,1171.67,12195.97,10896.91,6183.49
2010-05-14,36.9086,#N/A N/A,29.24,131.48,17.3506,5433.73,1157.44,12116.59,10782.95,6251.97
2010-05-17,36.26,#N/A N/A,28.93,131.19,16.9565,5262.85,1135.68,12014.97,10620.16,6056.71
2010-05-18,36.3171,#N/A N/A,28.94,130.44,16.8796,5262.54,1136.94,11813,10625.83,6066.92
2010-05-19,36.0514,#N/A N/A,28.5975,129.95,16.5624,5307.34,1120.8,11764.51,10510.95,6155.93
2010-05-20,35.4771,#N/A N/A,28.24,128.86,16.5912,5158.08,1115.05,11665.77,10444.37,5988.67
2010-05-21,33.9657,#N/A N/A,27.11,123.8,15.6299,5073.13,1071.59,11405.95,10068.01,5867.88
2010-05-24,34.6171,#N/A N/A,26.84,125.42,15.7837,5062.93,1087.69,11405.95,10193.39,5829.25
2010-05-25,35.2514,#N/A N/A,26.27,124.45,15.3896,5069.61,1073.65,11521.35,10066.57,5805.68
2010-05-26,35.0314,#N/A N/A,26.07,124.52,15.332,4940.68,1074.03,11518.08,10043.75,5670.04
2010-05-27,34.8727,#N/A N/A,25.01,123.23,15.3896,5038.08,1067.95,11543.9,9974.45,5758.02
2010-05-28,36.1929,#N/A N/A,26,126.39,16.0144,5195.17,1103.06,11749.12,10258.99,5937.14
2010-05-31,36.1929,#N/A N/A,26,126.39,16.0144,5195.17,1103.06,11671.44,10258.99,5946.18
2010-06-01,36.6971,#N/A N/A,25.8,125.26,15.7165,5188.43,1089.41,11762.99,10136.63,5964.33
2010-06-02,37.2614,#N/A N/A,25.89,124.34,15.3608,5163.3,1070.71,11571.97,10024.02,5981.27
2010-06-03,37.7071,#N/A N/A,26.46,127.41,15.7165,5151.32,1098.38,11780.67,10249.54,5981.2
2010-06-04,37.5886,#N/A N/A,26.86,127.96,15.8126,5211.18,1102.83,11811.87,10255.28,6054.63
2010-06-07,36.5664,#N/A N/A,25.79,125.28,15.1013,5126,1064.88,11569.61,9931.97,5938.88
2010-06-08,35.8486,#N/A N/A,25.29,124.13,14.8129,5069.06,1050.47,11504.74,9816.49,5904.95
2010-06-09,35.6186,#N/A N/A,25.11,123.72,14.8802,5028.15,1062,11517.18,9939.98,5868.55
2010-06-10,34.7429,#N/A N/A,24.79,123.9,14.7264,5085.86,1055.69,11450.64,9899.25,5984.75
2010-06-11,35.7871,#N/A N/A,25,127.68,15.0724,5132.5,1086.84,11635.85,10172.53,6056.59
2010-06-14,36.2157,#N/A N/A,25.66,128.45,14.9571,5163.68,1091.6,11666.92,10211.07,6047.83
2010-06-15,36.3257,#N/A N/A,25.495,128.5,14.7937,5202.13,1089.63,11667.34,10190.89,6125
2010-06-16,37.0986,#N/A N/A,26.5825,129.79,15.1734,5217.82,1115.23,11907.54,10404.77,6175.05
2010-06-17,38.1786,#N/A N/A,26.32,130.35,15.2358,5237.92,1114.61,11921.05,10409.46,6190.91
2010-06-18,38.8386,#N/A N/A,26.37,130.98,15.2935,5253.89,1116.04,11945.97,10434.17,6223.54
2010-06-21,39.1534,#N/A N/A,26.44,130.15,15.332,5250.84,1117.51,11927.59,10450.64,6216.98
2010-06-22,38.5957,#N/A N/A,25.95,130.65,15.4761,5299.11,1113.2,11936.08,10442.41,6292.97
2010-06-23,39.1214,#N/A N/A,25.77,129.3,15.1782,5246.98,1095.31,11797.94,10293.52,6269.04
2010-06-24,38.71,#N/A N/A,25.308,130.11,14.7937,5178.52,1092.04,11807.5,10298.44,6204.52
2010-06-25,38.4286,#N/A N/A,25,128.19,14.4957,5100.23,1073.69,11670.18,10152.8,6115.48
2010-06-28,38.1,#N/A N/A,24.5325,127.12,14.3323,5046.47,1076.77,11707.85,10143.81,6070.6
2010-06-29,38.3286,#N/A N/A,24.31,128.98,14.4188,5071.68,1074.57,11607,10138.52,6157.22
2010-06-30,36.5957,#N/A N/A,23.31,125.09,13.9189,4914.22,1041.24,11263.83,9870.3,5952.03
2010-07-01,35.9329,#N/A N/A,23.01,123.48,13.8612,4916.87,1030.71,11263.83,9774.02,5965.52
2010-07-02,35.4971,#N/A N/A,23.16,122.57,13.5729,4805.75,1027.37,11294.42,9732.53,5857.43
2010-07-05,35.4971,#N/A N/A,23.16,122.57,13.5729,4838.09,1027.37,11196.06,9732.53,5834.15
2010-07-06,35.2771,#N/A N/A,23.27,121.86,13.3422,4823.53,1022.58,11092.5,9686.48,5816.2
2010-07-07,35.5186,#N/A N/A,23.82,123.46,13.4287,4965,1028.06,11200.17,9743.62,5940.98
2010-07-08,36.9521,#N/A N/A,24.3,127,14.0535,5014.82,1060.27,11397.27,10018.28,5992.86
2010-07-09,36.87,#N/A N/A,24.4095,127.97,14.2554,5105.45,1070.24,11433.37,10138.99,6035.66
2010-07-12,37.0886,#N/A N/A,24.27,127.96,14.3707,5132.94,1077.96,11570.45,10198.03,6065.24
2010-07-13,36.755,#N/A N/A,24.83,128.67,14.3515,5167.02,1078.75,11565.76,10216.27,6077.19
2010-07-14,35.9711,#N/A N/A,25.13,130.48,14.6206,5271.02,1095.34,11672.84,10363.02,6191.13
2010-07-15,36.1039,#N/A N/A,25.44,130.72,14.611,5253.52,1095.17,11620.16,10366.72,6209.76
2010-07-16,35.9214,#N/A N/A,25.51,130.72,14.6591,5211.29,1096.48,11741.77,10359.31,6149.36
2010-07-19,35.7,#N/A N/A,24.89,128.03,13.9862,5158.85,1064.88,11569.65,10097.9,6040.27
2010-07-20,35.0829,#N/A N/A,25.23,129.79,14.0535,5148.28,1071.25,11543.47,10154.43,6009.11
2010-07-21,35.9843,#N/A N/A,25.48,126.55,14.3611,5139.46,1083.48,11629.88,10229.96,5967.49
2010-07-22,36.32,#N/A N/A,25.12,125.27,14.265,5214.64,1069.59,11513.33,10120.53,5990.38
2010-07-23,37.0034,#N/A N/A,25.84,127.47,14.6206,5313.81,1093.67,11667.76,10322.3,6142.15
2010-07-26,37.1343,#N/A N/A,25.81,128.38,15.1013,5312.62,1102.66,11714.21,10424.62,6166.34
2010-07-27,37.04,#N/A N/A,26.1,128.41,15.5146,5351.12,1115.01,11746.07,10525.43,6194.21
2010-07-28,37.7257,#N/A N/A,26.16,128.63,15.553,5365.67,1113.84,11716.69,10537.69,6207.31
2010-07-29,37.28,#N/A N/A,25.95,128.43,15.4281,5319.68,1106.13,11696.63,10497.88,6178.94
2010-07-30,36.8729,#N/A N/A,26.03,128.02,15.5242,5313.95,1101.53,11728.64,10467.16,6134.7
2010-08-02,36.75,#N/A N/A,25.81,128.4,15.4954,5258.02,1101.6,11728.64,10465.94,6147.97
2010-08-03,37.4071,#N/A N/A,26.33,130.76,15.7741,5397.11,1125.86,11713.43,10674.38,6292.13
2010-08-04,37.4186,#N/A N/A,26.16,130.37,15.7645,5396.48,1120.46,11782.6,10636.38,6307.91
2010-08-05,37.5686,#N/A N/A,25.73,131.27,15.8414,5386.16,1127.24,11845.05,10680.43,6331.33
2010-08-06,37.3857,#N/A N/A,25.37,131.83,15.8799,5365.78,1125.82,11774.77,10674.98,6333.58
2010-08-09,37.1559,#N/A N/A,25.55,130.14,15.8126,5332.39,1121.64,11799.97,10653.56,6259.63
2010-08-10,37.3929,#N/A N/A,25.61,132,15.7453,5410.52,1127.79,11863.56,10698.75,6351.6
2010-08-11,37.0586,#N/A N/A,25.07,131.84,15.6203,5376.41,1121.06,11838.29,10644.25,6286.25
2010-08-12,35.7414,#N/A N/A,24.86,129.83,15.0916,5245.21,1089.47,11582.21,10378.83,6154.07
2010-08-13,35.97,#N/A N/A,24.49,128.3,14.8946,5266.06,1083.61,11523.6,10319.95,6135.17
2010-08-16,35.5857,#N/A N/A,24.4,127.87,14.784,5275.44,1079.25,11528.25,10303.15,6110.41
2010-08-17,35.3771,#N/A N/A,24.5,127.77,14.8609,5276.1,1079.38,11552.76,10302.01,6110.57
2010-08-18,35.9957,#N/A N/A,24.71,128.45,14.9763,5350.55,1092.54,11728.64,10405.85,6206.4
2010-08-19,36.1529,#N/A N/A,24.82,129.3925,15.0916,5302.87,1094.16,11781.08,10415.54,6186.31
2010-08-20,35.6971,#N/A N/A,24.44,128.9,14.6591,5211.29,1075.63,11710.18,10271.21,6075.13
2010-08-23,35.6629,#N/A N/A,24.23,127.5,14.4476,5195.28,1071.69,11722.07,10213.62,6005.16
2010-08-24,35.1143,#N/A N/A,24.28,126.47,14.313,5234.84,1067.36,11718.63,10174.41,6010.91
2010-08-25,34.2757,#N/A N/A,24.04,124.9,14.0054,5155.95,1051.87,11557.35,10040.45,5935.44
2010-08-26,34.6986,#N/A N/A,24.1,125.27,14.0054,5109.4,1055.33,11648.12,10060.06,5899.5
2010-08-27,34.3257,#N/A N/A,23.82,122.78,13.9381,5155.84,1047.22,11653.18,9985.81,5912.58
2010-08-30,34.5171,#N/A N/A,23.93,124.73,14.14,5155.84,1064.59,11879.72,10150.65,5951.17
2010-08-31,34.6429,#N/A N/A,23.64,123.4,13.9574,5201.56,1048.92,11895.55,10009.73,5912.41
2010-09-01,34.7286,#N/A N/A,23.465,123.13,13.9189,5225.22,1049.33,11913.86,10014.72,5925.22
2010-09-02,35.7614,#N/A N/A,23.9,125.77,14.4284,5366.41,1080.29,12003.78,10269.47,6083.9
2010-09-03,36.0243,#N/A N/A,23.94,125.04,14.563,5371.04,1090.1,12111.09,10320.1,6083.85
2010-09-06,36.0243,#N/A N/A,23.94,125.04,14.563,5428.15,1090.1,12111.09,10320.1,6134.62
2010-09-07,36.9671,#N/A N/A,24.29,127.58,14.7961,5439.19,1104.51,12144.92,10447.93,6155.04
2010-09-08,36.83,#N/A N/A,23.96,125.95,14.8417,5407.82,1091.84,12101.98,10340.69,6117.89
2010-09-09,37.56,#N/A N/A,23.93,126.08,15.0916,5429.74,1098.87,12042.26,10387.01,6164.44
2010-09-10,37.5814,#N/A N/A,24.01,126.36,15.2935,5494.16,1104.18,12033.53,10415.24,6221.52
2010-09-13,37.63,#N/A N/A,23.85,127.99,15.3608,5501.64,1109.55,12097.09,10462.77,6214.77
2010-09-14,38.1486,#N/A N/A,25.11,129.61,15.6203,5565.53,1121.9,12149.86,10544.13,6261.68
2010-09-15,38.2943,#N/A N/A,25.03,128.85,15.5338,5567.41,1121.1,12192.98,10526.49,6275.41
2010-09-16,38.6029,#N/A N/A,25.115,129.43,15.7068,5555.56,1125.07,12144.84,10572.73,6261.87
2010-09-17,39.51,#N/A N/A,25.33,129.67,15.6011,5540.14,1124.66,12173.35,10594.83,6249.65
2010-09-20,39.3386,#N/A N/A,25.22,130.19,15.6588,5508.45,1125.59,12164.56,10607.85,6209.76
2010-09-21,40.4614,#N/A N/A,25.43,131.79,15.9087,5602.54,1142.71,12234.51,10753.62,6294.58
2010-09-22,40.5386,#N/A N/A,25.15,131.98,15.8799,5576.19,1139.78,12170.57,10761.03,6275.98
2010-09-23,41.1071,#N/A N/A,24.61,132.57,15.8606,5551.91,1134.28,12147.26,10739.31,6208.33
2010-09-24,41.2743,#N/A N/A,24.43,131.67,15.5146,5547.08,1124.83,12101.79,10662.42,6184.71
2010-09-27,41.76,#N/A N/A,24.775,134.11,16.0144,5598.48,1148.67,12204.86,10860.26,6298.3
2010-09-28,41.5949,#N/A N/A,24.7325,134.65,15.7934,5573.42,1142.16,12190.6,10812.04,6278.89
2010-09-29,40.98,#N/A N/A,24.6775,134.89,15.803,5578.44,1147.7,12278.88,10858.14,6276.09
2010-09-30,41.0529,#N/A N/A,24.5,135.48,15.7261,5569.27,1144.73,12382.82,10835.28,6246.92
2010-10-01,40.5357,#N/A N/A,24.49,134.14,15.6203,5548.62,1141.2,12368.65,10788.05,6229.02
2010-10-04,40.36,#N/A N/A,24.38,135.64,15.7261,5592.9,1146.24,12363.08,10829.68,6211.34
2010-10-05,39.8057,#N/A N/A,23.91,135.25,15.4761,5555.97,1137.03,12322.94,10751.27,6134.21
2010-10-06,41.2771,#N/A N/A,24.35,137.66,15.8703,5635.76,1160.75,12498,10944.72,6215.83
2010-10-07,41.3129,#N/A N/A,24.43,137.84,16.2451,5681.39,1159.97,12501.72,10967.65,6270.73
2010-10-08,41.3171,#N/A N/A,24.53,138.72,16.3893,5662.13,1158.06,12445.93,10948.58,6276.25
2010-10-11,42.01,#N/A N/A,24.57,138.85,16.4566,5657.61,1165.15,12445.93,11006.48,6291.67
2010-10-12,42.1943,#N/A N/A,24.59,139.66,16.3028,5672.4,1165.32,12535.59,11010.34,6309.51
2010-10-13,42.6486,#N/A N/A,24.83,139.85,16.5239,5661.59,1169.77,12575.64,11020.4,6304.57
2010-10-14,42.8771,#N/A N/A,25.34,140.37,16.6104,5747.35,1178.1,12673.31,11096.08,6434.52
